ID	MTF PART ID	DCUM RING START	START FROM IP	DCUM RING END	END FROM IP	S START SECOND LOCATION	S END SECOND LOCATION	TYPE	FUNCTIONAL POSITION NAME	NAME SECOND LOCATION	EXPERT NAME	OPTIC NAME	AT/VAC NAME	AT/ACR NAME	CIVIL WORK	LINE	HALF CELL	SIDE	IP	U START	U END	V START	V END	A	B	C	BEAM	FAMILY	FAMILY SECOND LOCATION	PHASE START	PHASE END	REFERENCE PLANE	CONNECTION SIDE	RADIATION ZONING TAG	VERSION	NOTE
13047910		16405.192	-256.61	16405.362	-256.44			VMZAP	VMZAP.A5L6.R		VMZAP.815.5L6.R		VMZAP.815.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START			STUDY	
13047912		16405.192	-256.61	16405.362	-256.44			VMZAQ	VMZAQ.A5L6.B		VMZAQ.815.5L6.B		VMZAQ.815.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START			STUDY	
1053645		16405.437	-256.365	16405.737	-256.065			VMACC300	VMACC.5L6.R		VMACC.814.5L6.R		VMACC.814.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
1053661		16405.437	-256.365	16405.737	-256.065			VMACD	VMACD.A5L6.B		VMACD.814.5L6.B		VMACD.814.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847670		16411.757	-250.045	16412.057	-249.745			VMAAB	VMAAB.C5L6.B		VMAAB.749.5L6.B		VMAAB.749.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847740		16411.757	-250.045	16412.057	-249.745			VMAAB	VMAAB.D5L6.R		VMAAB.749.5L6.R		VMAAB.749.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
847668		16419.057	-242.745	16419.357	-242.445			VMAAB	VMAAB.D5L6.B		VMAAB.676.5L6.B		VMAAB.676.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847738		16419.057	-242.745	16419.357	-242.445			VMAAB	VMAAB.E5L6.R		VMAAB.676.5L6.R		VMAAB.676.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
1818401		16426.357	-235.445	16426.657	-235.145			VMAAE	VMAAE.C5L6.B		VMAAE.603.5L6.B		VMAAE.603.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
1818411		16426.357	-235.445	16426.657	-235.145			VMAAF	VMAAF.D5L6.R		VMAAF.603.5L6.R		VMAAF.603.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
1540417		16427.87	-233.932	16428.17	-233.632			VMAAE	VMAAE.B5L6.B		VMAAE.588.5L6.B		VMAAE.588.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1541313		16427.87	-233.932	16428.17	-233.632			VMAAF	VMAAF.C5L6.R		VMAAF.588.5L6.R		VMAAF.588.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
873928		16435.17	-226.632	16435.47	-226.332			VMAAE	VMAAE.A5L6.B		VMAAE.515.5L6.B		VMAAE.515.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
968840		16435.17	-226.632	16435.47	-226.332			VMAAF	VMAAF.B5L6.R		VMAAF.515.5L6.R		VMAAF.515.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
847660		16442.47	-219.332	16442.77	-219.032			VMAAB	VMAAB.A5L6.B		VMAAB.442.5L6.B		VMAAB.442.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847730		16442.47	-219.332	16442.77	-219.032			VMAAB	VMAAB.B5L6.R		VMAAB.442.5L6.R		VMAAB.442.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
1053375		16449.77	-212.032	16450.06	-211.742			VMACC	VMACC.B5L6.B		VMACC.369.5L6.B		VMACC.369.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
1053391		16449.77	-212.032	16450.06	-211.742			VMAND290	VMAND.B5L6.R		VMAND.369.5L6.R		VMAND.369.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
1053359		16450.145	-211.657	16450.405	-211.397			VMABD260	VMABD.B5L6.B		VMABD.366.5L6.B		VMABD.366.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1053407		16450.145	-211.657	16450.405	-211.397			VMAOC260	VMAOC.B5L6.R		VMAOC.366.5L6.R		VMAOC.366.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
1053765		16457.444	-204.358	16457.704	-204.098	3.842	4.102	VMABC260	VMABC.5L6.B	VMABC.680038.B	VMABC.293.5L6.B		VMABC.293.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B	B	1	2	START		ORANGE	STUDY	
1053771		16457.444	-204.358	16457.704	-204.098	3.842	4.102	VMAOD260	VMAOD.5L6.R	VMAOD.680038.R	VMAOD.293.5L6.R		VMAOD.293.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R	R	1	2	START		ORANGE	STUDY	
1053767		16457.789	-204.013	16458.079	-203.723	4.187	4.477	VMABD290	VMABD.C5L6.B	VMABD.680042.B	VMABD.289.5L6.B		VMABD.289.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B	B	1	2	START		ORANGE	STUDY	
1053769		16457.789	-204.013	16458.079	-203.723	4.187	4.477	VMANC290	VMANC.5L6.R	VMANC.680042.R	VMANC.289.5L6.R		VMANC.289.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R	R	1	2	START		ORANGE	STUDY	
847657		16459.662	-202.14	16459.782	-202.02			VMDQB	VMDQB.F5L6.B		VMDQB.271.5L6.B		VMDQB.271.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1066548		16461.365	-200.437	16461.765	-200.037			VMKQE	VMKQE.F5L6.B		VMKQE.253.5L6.B		VMKQE.253.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847727		16461.48	-200.322	16461.68	-200.122			VMAAA	VMAAA.D5L6.R		VMAAA.252.5L6.R		VMAAA.252.5L6.R		RA63	LHC				0.104	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847594		16463.348	-198.454	16463.468	-198.334			VMDQB	VMDQB.E5L6.B		VMDQB.234.5L6.B		VMDQB.234.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1067176		16465.051	-196.751	16465.451	-196.351			VMKQE	VMKQE.E5L6.B		VMKQE.216.5L6.B		VMKQE.216.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847725		16465.181	-196.621	16465.381	-196.421			VMAAA	VMAAA.C5L6.R		VMAAA.215.5L6.R		VMAAA.215.5L6.R		RA63	LHC				0.104	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847593		16467.034	-194.768	16467.134	-194.668			VMDQA	VMDQA.D5L6.B		VMDQA.197.5L6.B		VMDQA.197.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847592		16467.209	-194.593	16467.309	-194.493			VMDQA	VMDQA.C5L6.B		VMDQA.196.5L6.B		VMDQA.196.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1067166		16468.892	-192.91	16469.292	-192.51			VMKQE	VMKQE.D5L6.B		VMKQE.177.5L6.B		VMKQE.177.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847723		16469.022	-192.78	16469.222	-192.58			VMAAA	VMAAA.B5L6.R		VMAAA.177.5L6.R		VMAAA.177.5L6.R		RA63	LHC				0.104	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847591		16470.875	-190.927	16470.995	-190.807			VMDQB	VMDQB.D5L6.B		VMDQB.159.5L6.B		VMDQB.159.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847590		16472.578	-189.224	16472.698	-189.104			VMDQB	VMDQB.C5L6.B		VMDQB.142.5L6.B		VMDQB.142.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
874632		16474.266	-187.536	16474.566	-187.236			VMAAF	VMAAF.A5L6.R		VMAAF.124.5L6.R		VMAAF.124.5L6.R		RA63	LHC				0.104	0.104	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
1066546		16474.281	-187.521	16474.681	-187.121			VMKQE	VMKQE.C5L6.B		VMKQE.123.5L6.B		VMKQE.123.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847589		16476.264	-185.538	16476.364	-185.438			VMDQA	VMDQA.B5L6.B		VMDQA.105.5L6.B		VMDQA.105.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847588		16476.439	-185.363	16476.539	-185.263			VMDQA	VMDQA.A5L6.B		VMDQA.103.5L6.B		VMDQA.103.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1066544		16478.122	-183.68	16478.522	-183.28			VMKQE	VMKQE.B5L6.B		VMKQE.85.5L6.B		VMKQE.85.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847719		16478.207	-183.595	16478.407	-183.395			VMAAA	VMAAA.A5L6.R		VMAAA.85.5L6.R		VMAAA.85.5L6.R		RA63	LHC				0.104	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847587		16480.105	-181.697	16480.225	-181.577			VMDQB	VMDQB.B5L6.B		VMDQB.67.5L6.B		VMDQB.67.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1066542		16481.808	-179.994	16482.208	-179.594			VMKQE	VMKQE.A5L6.B		VMKQE.48.5L6.B		VMKQE.48.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847717		16481.908	-179.894	16482.208	-179.594			VMAAB	VMAAB.A5L6.R		VMAAB.48.5L6.R		VMAAB.48.5L6.R		RA63	LHC				0.104	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847586		16483.791	-178.011	16483.911	-177.891			VMDQB	VMDQB.A5L6.B		VMDQB.30.5L6.B		VMDQB.30.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
2031962		16485.494	-176.308	16485.794	-176.008			VMADE	VMADE.A5L6.B		VMADE.12.5L6.B		VMADE.12.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
1053479		16486.17	-175.632	16486.46	-175.342	32.568	32.858	VMACC	VMACC.A5L6.B	VMACC.680326.B	VMACC.5.5L6.B		VMACC.5.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B	B	1	2	START		ORANGE	STUDY	
1053481		16486.17	-175.632	16486.46	-175.342	32.568	32.858	VMAND290	VMAND.A5L6.R	VMAND.680326.R	VMAND.5.5L6.R		VMAND.5.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R	R	1	2	START		ORANGE	STUDY	
1053477		16486.545	-175.257	16486.805	-174.997	32.943	33.203	VMABD260	VMABD.A5L6.B	VMABD.680329.B	VMABD.2.5L6.B		VMABD.2.5L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B	B	1	2	START		ORANGE	STUDY	
1053483		16486.545	-175.257	16486.805	-174.997	32.943	33.203	VMAOC260	VMAOC.A5L6.R	VMAOC.680329.R	VMAOC.2.5L6.R		VMAOC.2.5L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R	R	1	2	START		ORANGE	STUDY	
1053227		16493.799	-168.003	16494.059	-167.743	40.197	40.457	VMABC260	VMABC.4L6.B	VMABC.680402.B	VMABC.1679.4L6.B		VMABC.1679.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B	B	1	2	START		ORANGE	STUDY	
1053263		16493.799	-168.003	16494.059	-167.743	40.197	40.457	VMAOD260	VMAOD.4L6.R	VMAOD.680402.R	VMAOD.1679.4L6.R		VMAOD.1679.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R	R	1	2	START		ORANGE	STUDY	
1053239		16494.144	-167.658	16494.434	-167.368	40.542	40.832	VMACD290	VMACD.4L6.B	VMACD.680405.B	VMACD.1675.4L6.B		VMACD.1675.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B	B	1	2	START		ORANGE	STUDY	
1053251		16494.144	-167.658	16494.434	-167.368	40.542	40.832	VMANC290	VMANC.4L6.R	VMANC.680405.R	VMANC.1675.4L6.R		VMANC.1675.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R	R	1	2	START		ORANGE	STUDY	
864598		16495.929	-165.873	16496.129	-165.673			VMAAA	VMAAA.4L6.B		VMAAA.1658.4L6.B		VMAAA.1658.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847569		16495.929	-165.873	16496.129	-165.673			VMAAA	VMAAA.4L6.R		VMAAA.1658.4L6.R		VMAAA.1658.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
963308		16497.279	-164.523	16497.579	-164.223			VMAAE	VMAAE.C4L6.B		VMAAE.1644.4L6.B		VMAAE.1644.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
963902		16497.279	-164.523	16497.579	-164.223			VMAAF	VMAAF.C4L6.R		VMAAF.1644.4L6.R		VMAAF.1644.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
847713		16504.579	-157.223	16504.879	-156.923			VMAAB	VMAAB.C4L6.R		VMAAB.1571.4L6.R		VMAAB.1571.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847645		16504.579	-157.223	16504.879	-156.923			VMAAB	VMAAB.D4L6.B		VMAAB.1571.4L6.B		VMAAB.1571.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
875605		16506.292	-155.51	16506.812	-154.99			VMTIA	VMTIA.B4L6.R		VMTIA.1553.4L6.R		VMTIA.1553.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
875603		16508.292	-153.51	16508.812	-152.99			VMTIA	VMTIA.A4L6.R		VMTIA.1533.4L6.R		VMTIA.1533.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847708		16509.312	-152.49	16509.812	-151.99			VMTAC	VMTAC.B4L6.R		VMTAC.1522.4L6.R		VMTAC.1522.4L6.R		RA63	LHC				0.107	0.107	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	2*VPIC sur TCDQD
847643		16509.512	-152.29	16509.812	-151.99			VMAAB	VMAAB.C4L6.B		VMAAB.1521.4L6.B		VMAAB.1521.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847707		16513.112	-148.69	16513.362	-148.44			VMZAS	VMZAS.B4L6.R		VMZAS.1486.4L6.R		VMZAS.1486.4L6.R		RA63	LHC				0.107	0.107	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	2*VPIC sur TCDQU
963306		16516.66	-145.142	16516.96	-144.842			VMAAE	VMAAE.B4L6.B		VMAAE.1450.4L6.B		VMAAE.1450.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
6030099		16516.662	-145.14	16516.912	-144.89			VMZAS	VMZAS.4L6.R		VMZAS.1450.4L6.R		VMZAS.1450.4L6.R		RA63	LHC				0	0	0	0	0	0	0	I	R		1	2	START		RED	STUDY	
847706		16520.212	-141.59	16520.712	-141.09			VMTAC	VMTAC.A4L6.R		VMTAC.1413.4L6.R		VMTAC.1413.4L6.R		RA63	LHC				0.107	0.107	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847704		16521.112	-140.69	16521.462	-140.34			VMZAH	VMZAH.C4L6.R		VMZAH.1405.4L6.R		VMZAH.1405.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	moved during LS1
847703		16521.747	-140.055	16522.097	-139.705			VMZAH	VMZAH.B4L6.R		VMZAH.1399.4L6.R		VMZAH.1399.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	moved during LS1
847639		16522.382	-139.42	16522.682	-139.12			VMAAB	VMAAB.B4L6.B		VMAAB.1393.4L6.B		VMAAB.1393.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	moved during LS1
847702		16522.382	-139.42	16522.732	-139.07			VMZAH	VMZAH.A4L6.R		VMZAH.1392.4L6.R		VMZAH.1392.4L6.R		RA63	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	moved during LS1
847638		16522.967	-138.835	16523.267	-138.535			VMAAB	VMAAB.A4L6.B		VMAAB.1387.4L6.B		VMAAB.1387.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	moved during LS1
847637		16523.552	-138.25	16523.852	-137.95			VMAAB	VMAAB.4L6.B		VMAAB.1381.4L6.B		VMAAB.1381.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		RED	STUDY	
873782		16523.552	-138.25	16523.552	-138.25			VMAAE	VMAAE.A4L6.B		VMAAE.1383.4L6.B		VMAAE.1383.4L6.B		RA63	LHC				-0.097	-0.097	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
964732		16525.554	-136.248	16525.554	-136.248			VMZAD	VMZAD.G4L6.R		VMZAD.1362.4L6.R		VMZAD.1362.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
964216		16529.354	-132.448	16529.704	-132.098			VMZAD	VMZAD.F4L6.R		VMZAD.1323.4L6.R		VMZAD.1323.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
963720		16529.41	-132.392	16529.76	-132.042			VMZAK	VMZAK.G4L6.B		VMZAK.1322.4L6.B		VMZAK.1322.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847695		16533.754	-128.048	16533.96	-127.842			VMZAM	VMZAM.D4L6.R		VMZAM.1279.4L6.R		VMZAM.1279.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847630		16533.766	-128.036	16534.016	-127.786			VMZAN	VMZAN.D4L6.B		VMZAN.1279.4L6.B		VMZAN.1279.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847692		16538.01	-123.792	16538.216	-123.586			VMZAM	VMZAM.C4L6.R		VMZAM.1237.4L6.R		VMZAM.1237.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847628		16538.022	-123.78	16538.272	-123.53			VMZAN	VMZAN.C4L6.B		VMZAN.1237.4L6.B		VMZAN.1237.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847688		16542.266	-119.536	16542.472	-119.33			VMZAM	VMZAM.B4L6.R		VMZAM.1194.4L6.R		VMZAM.1194.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847626		16542.278	-119.524	16542.528	-119.274			VMZAN	VMZAN.B4L6.B		VMZAN.1194.4L6.B		VMZAN.1194.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847684		16547.028	-114.774	16547.234	-114.568			VMZAM	VMZAM.A4L6.R		VMZAM.1147.4L6.R		VMZAM.1147.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847624		16547.04	-114.762	16547.29	-114.512			VMZAN	VMZAN.A4L6.B		VMZAN.1146.4L6.B		VMZAN.1146.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
964214		16551.79	-110.012	16552.14	-109.662			VMZAD	VMZAD.E4L6.R		VMZAD.1098.4L6.R		VMZAD.1098.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
963718		16551.802	-110	16552.152	-109.65			VMZAK	VMZAK.F4L6.B		VMZAK.1098.4L6.B		VMZAK.1098.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
964752		16558.383	-103.419	16558.733	-103.069			VMZAD	VMZAD.D4L6.R		VMZAD.1032.4L6.R		VMZAD.1032.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
847577		16559.118	-102.684	16559.468	-102.334			VMZAG	VMZAG.D4L6.R		VMZAG.1025.4L6.R		VMZAG.1025.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847620		16559.152	-102.65	16559.502	-102.3			VMZAH	VMZAH.E4L6.B		VMZAH.1025.4L6.B		VMZAH.1025.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
964750		16566.468	-95.334	16566.818	-94.984			VMZAD	VMZAD.C4L6.R		VMZAD.952.4L6.R		VMZAD.952.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
847618		16566.502	-95.3	16566.852	-94.95			VMZAH	VMZAH.D4L6.B		VMZAH.951.4L6.B		VMZAH.951.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
964212		16573.818	-87.984	16574.168	-87.634			VMZAD	VMZAD.B4L6.R		VMZAD.878.4L6.R		VMZAD.878.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
963716		16573.852	-87.95	16574.202	-87.6			VMZAK	VMZAK.E4L6.B		VMZAK.878.4L6.B		VMZAK.878.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847576		16581.168	-80.634	16581.518	-80.284			VMZAG	VMZAG.C4L6.R		VMZAG.805.4L6.R		VMZAG.805.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
968806		16581.202	-80.6	16581.552	-80.25			VMZAK	VMZAK.D4L6.B		VMZAK.804.4L6.B		VMZAK.804.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847673		16588.518	-73.284	16588.868	-72.934			VMZAG	VMZAG.B4L6.R		VMZAG.731.4L6.R		VMZAG.731.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847613		16588.552	-73.25	16588.902	-72.9			VMZAH	VMZAH.C4L6.B		VMZAH.731.4L6.B		VMZAH.731.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
964218		16595.868	-65.934	16596.218	-65.584			VMZAD	VMZAD.A4L6.R		VMZAD.658.4L6.R		VMZAD.658.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
963714		16595.902	-65.9	16596.252	-65.55			VMZAK	VMZAK.C4L6.B		VMZAK.657.4L6.B		VMZAK.657.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847755		16601.308	-60.494	16601.658	-60.144			VMZAG	VMZAG.A4L6.R		VMZAG.603.4L6.R		VMZAG.603.4L6.R		RA63	LHC				0.112	0.112	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847609		16601.342	-60.46	16601.692	-60.11			VMZAH	VMZAH.B4L6.B		VMZAH.603.4L6.B		VMZAH.603.4L6.B		RA63	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
847608		16608.692	-53.11	16609.042	-52.76			VMZAH	VMZAH.A4L6.B		VMZAH.529.4L6.B		VMZAH.529.4L6.B		UJ64	LHC				-0.122	-0.122	0	0	0	0	0	E	B		1	2	START		ORANGE	STUDY	
963712		16609.27	-52.532	16609.62	-52.182			VMZAK	VMZAK.B4L6.B		VMZAK.524.4L6.B		VMZAK.524.4L6.B		UJ64	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
964146		16609.608	-52.194	16609.908	-51.894			VMAAF	VMAAF.B4L6.R		VMAAF.520.4L6.R		VMAAF.520.4L6.R		UJ64	LHC				0.097	0.097	0	0	0	0	180	I	R		1	2	START		ORANGE	STUDY	
847585		16615.057	-46.745	16615.357	-46.445			VMAAB	VMAAB.B4L6.R		VMAAB.466.4L6.R		VMAAB.466.4L6.R		UJ64	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
847750		16615.642	-46.16	16615.942	-45.86			VMAAB	VMAAB.A4L6.R		VMAAB.460.4L6.R		VMAAB.460.4L6.R		UJ64	LHC				0.097	0.097	0	0	0	0	0	I	R		1	2	START		ORANGE	STUDY	
874098		16616.042	-45.76	16616.392	-45.41			VMZAK	VMZAK.A4L6.B		VMZAK.456.4L6.B		VMZAK.456.4L6.B		UJ64	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
847602		16616.677	-45.125	16616.977	-44.825			VMZAV	VMZAV.4L6.B		VMZAV.450.4L6.B		VMZAV.450.4L6.B		UJ64	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	
864599		16617.477	-44.325	16617.777	-44.025			VMZAU	VMZAU.4L6.B		VMZAU.442.4L6.B		VMZAU.442.4L6.B		UJ64	LHC				-0.122	-0.122	0	0	0	0	180	E	B		1	2	START		ORANGE	STUDY	2*VPIC sur TCDSU
